peak_id	chromosome	start	end	strand
29083	chr13	107950486	107950886	*
29084	chr13	107954218	107954618	*
29085	chr13	107955733	107956133	*
29086	chr13	107968015	107968415	*
29087	chr13	108015173	108015573	*
29088	chr13	108041408	108041808	*
29089	chr13	108044262	108044662	*
29090	chr13	108056868	108057268	*
29091	chr13	108077491	108077891	*
29092	chr13	108119482	108119882	*
29093	chr13	108135672	108136072	*
29094	chr13	108140402	108140802	*
29095	chr13	108152951	108153351	*
29096	chr13	108158466	108158866	*
29097	chr13	108179634	108180034	*
29098	chr13	108187992	108188392	*
29099	chr13	108191317	108191717	*
29100	chr13	108198743	108199143	*
29101	chr13	108214158	108214558	*
29102	chr13	108267833	108268233	*
29103	chr13	108276563	108276963	*
29104	chr13	108287969	108288369	*
29105	chr13	108289801	108290201	*
29106	chr13	108297461	108297861	*
29107	chr13	108300324	108300724	*
29108	chr13	108303785	108304185	*
29109	chr13	108316034	108316434	*
29110	chr13	108329703	108330103	*
29111	chr13	108335245	108335645	*
29112	chr13	108347053	108347453	*
29113	chr13	108359738	108360138	*
29114	chr13	108373142	108373542	*
29115	chr13	108388474	108388874	*
29116	chr13	108390597	108390997	*
29117	chr13	108404412	108404812	*
29118	chr13	108442419	108442819	*
29119	chr13	108465741	108466141	*
29120	chr13	108480419	108480819	*
29121	chr13	108485021	108485421	*
29122	chr13	108487036	108487436	*
29123	chr13	108498441	108498841	*
29124	chr13	108528187	108528587	*
29125	chr13	108532830	108533230	*
29126	chr13	108538650	108539050	*
29127	chr13	108553002	108553402	*
29128	chr13	108578068	108578468	*
29129	chr13	108603581	108603981	*
29130	chr13	108623948	108624348	*
29131	chr13	108643478	108643878	*
29132	chr13	108667062	108667462	*
29133	chr13	108686306	108686706	*
29134	chr13	108693293	108693693	*
29135	chr13	108716456	108716856	*
29136	chr13	108751429	108751829	*
29137	chr13	108758181	108758581	*
29138	chr13	108763182	108763582	*
29139	chr13	108766036	108766436	*
29140	chr13	108775874	108776274	*
29141	chr13	108787737	108788137	*
29142	chr13	108812906	108813306	*
29143	chr13	108814053	108814453	*
29144	chr13	108818220	108818620	*
29145	chr13	108819844	108820244	*
29146	chr13	108825501	108825901	*
29147	chr13	108854152	108854552	*
29148	chr13	108861691	108862091	*
29149	chr13	108891510	108891910	*
29150	chr13	108909071	108909471	*
29151	chr13	109116305	109116705	*
29152	chr13	109158653	109159053	*
29153	chr13	109175271	109175671	*
29154	chr13	109204566	109204966	*
29155	chr13	109209604	109210004	*
29156	chr13	109212089	109212489	*
29157	chr13	109229357	109229757	*
29158	chr13	109231873	109232273	*
29159	chr13	109239261	109239661	*
29160	chr13	109242470	109242870	*
29161	chr13	109248041	109248441	*
29162	chr13	109261792	109262192	*
29163	chr13	109277744	109278144	*
29164	chr13	109287815	109288215	*
29165	chr13	109298878	109299278	*
29166	chr13	109343598	109343998	*
29167	chr13	109423091	109423491	*
29168	chr13	109437253	109437653	*
29169	chr13	109441402	109441802	*
29170	chr13	109446123	109446523	*
29171	chr13	109473712	109474112	*
29172	chr13	109547694	109548094	*
29173	chr13	109555230	109555630	*
29174	chr13	109560266	109560666	*
29175	chr13	109609828	109610228	*
29176	chr13	109611377	109611777	*
29177	chr13	109615857	109616257	*
29178	chr13	109632452	109632852	*
29179	chr13	109641615	109642015	*
29180	chr13	109643383	109643783	*
29181	chr13	109646857	109647257	*
29182	chr13	109652640	109653040	*
29183	chr13	109659063	109659463	*
29184	chr13	109685748	109686148	*
29185	chr13	109715352	109715752	*
29186	chr13	109736703	109737103	*
29187	chr13	109759765	109760165	*
29188	chr13	109776056	109776456	*
29189	chr13	109822361	109822761	*
29190	chr13	109902810	109903210	*
29191	chr13	109907605	109908005	*
29192	chr13	109922206	109922606	*
29193	chr13	109926565	109926965	*
29194	chr13	109933038	109933438	*
29195	chr13	110018422	110018822	*
29196	chr13	110031899	110032299	*
29197	chr13	110034908	110035308	*
29198	chr13	110039222	110039622	*
29199	chr13	110054523	110054923	*
29200	chr13	110062699	110063099	*
29201	chr13	110080145	110080545	*
29202	chr13	110096161	110096561	*
29203	chr13	110184963	110185363	*
29204	chr13	110190078	110190478	*
29205	chr13	110200760	110201160	*
29206	chr13	110218523	110218923	*
29207	chr13	110230078	110230478	*
29208	chr13	110277692	110278092	*
29209	chr13	110279985	110280385	*
29210	chr13	110357013	110357413	*
29211	chr13	110363713	110364113	*
29212	chr13	110368632	110369032	*
29213	chr13	110369342	110369742	*
29214	chr13	110369893	110370293	*
29215	chr13	110372813	110373213	*
29216	chr13	110384566	110384966	*
29217	chr13	110394457	110394857	*
29218	chr13	110402120	110402520	*
29219	chr13	110406216	110406616	*
29220	chr13	110431375	110431775	*
29221	chr13	110442006	110442406	*
29222	chr13	110471544	110471944	*
29223	chr13	110475182	110475582	*
29224	chr13	110522970	110523370	*
29225	chr13	110538152	110538552	*
29226	chr13	110541660	110542060	*
29227	chr13	110545382	110545782	*
29228	chr13	110560599	110560999	*
29229	chr13	110562862	110563262	*
29230	chr13	110568523	110568923	*
29231	chr13	110599984	110600384	*
29232	chr13	110601848	110602248	*
29233	chr13	110627609	110628009	*
29234	chr13	110633309	110633709	*
29235	chr13	110655099	110655499	*
29236	chr13	110672626	110673026	*
29237	chr13	110681254	110681654	*
29238	chr13	110684426	110684826	*
29239	chr13	110709355	110709755	*
29240	chr13	110710855	110711255	*
29241	chr13	110747384	110747784	*
29242	chr13	110753735	110754135	*
29243	chr13	110755573	110755973	*
29244	chr13	110769213	110769613	*
29245	chr13	110798256	110798656	*
29246	chr13	110810475	110810875	*
29247	chr13	110856435	110856835	*
29248	chr13	110866663	110867063	*
29249	chr13	110895863	110896263	*
29250	chr13	110903197	110903597	*
29251	chr13	110905461	110905861	*
29252	chr13	110907563	110907963	*
29253	chr13	110911810	110912210	*
29254	chr13	110929586	110929986	*
29255	chr13	110932568	110932968	*
29256	chr13	110941610	110942010	*
29257	chr13	110944681	110945081	*
29258	chr13	110960260	110960660	*
29259	chr13	110968061	110968461	*
29260	chr13	110972105	110972505	*
29261	chr13	111099285	111099685	*
29262	chr13	111201340	111201740	*
29263	chr13	111225573	111225973	*
29264	chr13	111265572	111265972	*
29265	chr13	111286769	111287169	*
29266	chr13	111346065	111346465	*
29267	chr13	111385782	111386182	*
29268	chr13	111418040	111418440	*
29269	chr13	111437125	111437525	*
29270	chr13	111461370	111461770	*
29271	chr13	111471747	111472147	*
29272	chr13	111477727	111478127	*
29273	chr13	111484723	111485123	*
29274	chr13	111489840	111490240	*
29275	chr13	111536472	111536872	*
29276	chr13	111555253	111555653	*
29277	chr13	111624134	111624534	*
29278	chr13	111640288	111640688	*
29279	chr13	111643382	111643782	*
29280	chr13	111647259	111647659	*
29281	chr13	111648527	111648927	*
29282	chr13	111655260	111655660	*
29283	chr13	111666038	111666438	*
29284	chr13	111686042	111686442	*
29285	chr13	111725312	111725712	*
29286	chr13	111741233	111741633	*
29287	chr13	111743929	111744329	*
29288	chr13	111748658	111749058	*
29289	chr13	111771212	111771612	*
29290	chr13	111778558	111778958	*
29291	chr13	111788326	111788726	*
29292	chr13	111796809	111797209	*
29293	chr13	111805575	111805975	*
29294	chr13	111807153	111807553	*
29295	chr13	111808635	111809035	*
29296	chr13	111818216	111818616	*
29297	chr13	111821738	111822138	*
29298	chr13	111824165	111824565	*
29299	chr13	111867942	111868342	*
29300	chr13	111884146	111884546	*
29301	chr13	111896296	111896696	*
29302	chr13	111929895	111930295	*
29303	chr13	111933489	111933889	*
29304	chr13	111935950	111936350	*
29305	chr13	111941873	111942273	*
29306	chr13	111944094	111944494	*
29307	chr13	111948895	111949295	*
29308	chr13	111950094	111950494	*
29309	chr13	111954561	111954961	*
29310	chr13	111961853	111962253	*
29311	chr13	111966974	111967374	*
29312	chr13	111968585	111968985	*
29313	chr13	111970532	111970932	*
29314	chr13	111977724	111978124	*
29315	chr13	111980280	111980680	*
29316	chr13	112001027	112001427	*
29317	chr13	112002693	112003093	*
29318	chr13	112006667	112007067	*
29319	chr13	112012643	112013043	*
29320	chr13	112018581	112018981	*
29321	chr13	112055714	112056114	*
29322	chr13	112058110	112058510	*
29323	chr13	112060667	112061067	*
29324	chr13	112062120	112062520	*
29325	chr13	112070749	112071149	*
29326	chr13	112073822	112074222	*
29327	chr13	112084406	112084806	*
29328	chr13	112094143	112094543	*
29329	chr13	112100559	112100959	*
29330	chr13	112105917	112106317	*
29331	chr13	112112462	112112862	*
29332	chr13	112116043	112116443	*
29333	chr13	112130370	112130770	*
29334	chr13	112136849	112137249	*
29335	chr13	112142610	112143010	*
29336	chr13	112166432	112166832	*
29337	chr13	112174153	112174553	*
29338	chr13	112186503	112186903	*
29339	chr13	112251429	112251829	*
29340	chr13	112258644	112259044	*
29341	chr13	112264664	112265064	*
29342	chr13	112266158	112266558	*
29343	chr13	112270604	112271004	*
29344	chr13	112271905	112272305	*
29345	chr13	112287739	112288139	*
29346	chr13	112292474	112292874	*
29347	chr13	112308656	112309056	*
29348	chr13	112318126	112318526	*
29349	chr13	112323741	112324141	*
29350	chr13	112331186	112331586	*
29351	chr13	112337140	112337540	*
29352	chr13	112344261	112344661	*
29353	chr13	112349107	112349507	*
29354	chr13	112353419	112353819	*
29355	chr13	112354526	112354926	*
29356	chr13	112361579	112361979	*
29357	chr13	112363195	112363595	*
29358	chr13	112365783	112366183	*
29359	chr13	112379481	112379881	*
29360	chr13	112382663	112383063	*
29361	chr13	112386656	112387056	*
29362	chr13	112394945	112395345	*
29363	chr13	112398087	112398487	*
29364	chr13	112413605	112414005	*
29365	chr13	112416659	112417059	*
29366	chr13	112423686	112424086	*
29367	chr13	112427481	112427881	*
29368	chr13	112431048	112431448	*
29369	chr13	112433263	112433663	*
29370	chr13	112440013	112440413	*
29371	chr13	112443164	112443564	*
29372	chr13	112447119	112447519	*
29373	chr13	112454016	112454416	*
29374	chr13	112463827	112464227	*
29375	chr13	112473719	112474119	*
29376	chr13	112500764	112501164	*
29377	chr13	112506822	112507222	*
29378	chr13	112510428	112510828	*
29379	chr13	112516616	112517016	*
29380	chr13	112529835	112530235	*
29381	chr13	112539789	112540189	*
29382	chr13	112551820	112552220	*
29383	chr13	112556560	112556960	*
29384	chr13	112602590	112602990	*
29385	chr13	112635168	112635568	*
29386	chr13	112642930	112643330	*
29387	chr13	112660484	112660884	*
29388	chr13	112666615	112667015	*
29389	chr13	112671664	112672064	*
29390	chr13	112674063	112674463	*
29391	chr13	112678123	112678523	*
29392	chr13	112706351	112706751	*
29393	chr13	112710107	112710507	*
29394	chr13	112711897	112712297	*
29395	chr13	112748051	112748451	*
29396	chr13	112752205	112752605	*
29397	chr13	112753337	112753737	*
29398	chr13	112760535	112760935	*
29399	chr13	112770613	112771013	*
29400	chr13	112786189	112786589	*
29401	chr13	112800582	112800982	*
29402	chr13	112810283	112810683	*
29403	chr13	112870019	112870419	*
29404	chr13	112871569	112871969	*
29405	chr13	112927348	112927748	*
29406	chr13	112945910	112946310	*
29407	chr13	112976793	112977193	*
29408	chr13	112987538	112987938	*
29409	chr13	112994194	112994594	*
29410	chr13	112998798	112999198	*
29411	chr13	113013200	113013600	*
29412	chr13	113023442	113023842	*
29413	chr13	113035876	113036276	*
29414	chr13	113046483	113046883	*
29415	chr13	113048410	113048810	*
29416	chr13	113054194	113054594	*
29417	chr13	113118028	113118428	*
29418	chr13	113138401	113138801	*
29419	chr13	113197499	113197899	*
29420	chr13	113209570	113209970	*
29421	chr13	113227094	113227494	*
29422	chr13	113242127	113242527	*
29423	chr13	113256766	113257166	*
29424	chr13	113259160	113259560	*
29425	chr13	113267225	113267625	*
29426	chr13	113269809	113270209	*
29427	chr13	113320122	113320522	*
29428	chr13	113322021	113322421	*
29429	chr13	113337211	113337611	*
29430	chr13	113340654	113341054	*
29431	chr13	113350882	113351282	*
29432	chr13	113378894	113379294	*
29433	chr13	113382727	113383127	*
29434	chr13	113403599	113403999	*
29435	chr13	113418117	113418517	*
29436	chr13	113423798	113424198	*
29437	chr13	113433484	113433884	*
29438	chr13	113435110	113435510	*
29439	chr13	113436314	113436714	*
29440	chr13	113444472	113444872	*
29441	chr13	113446110	113446510	*
29442	chr13	113454445	113454845	*
29443	chr13	113466475	113466875	*
29444	chr13	113479242	113479642	*
29445	chr13	113486441	113486841	*
29446	chr13	113490497	113490897	*
29447	chr13	113495255	113495655	*
29448	chr13	113500578	113500978	*
29449	chr13	113509367	113509767	*
29450	chr13	113515092	113515492	*
29451	chr13	113534693	113535093	*
29452	chr13	113542416	113542816	*
29453	chr13	113547884	113548284	*
29454	chr13	113551010	113551410	*
29455	chr13	113553593	113553993	*
29456	chr13	113556506	113556906	*
29457	chr13	113572018	113572418	*
29458	chr13	113580227	113580627	*
29459	chr13	113589546	113589946	*
29460	chr13	113595948	113596348	*
29461	chr13	113601071	113601471	*
29462	chr13	113613948	113614348	*
29463	chr13	113618398	113618798	*
29464	chr13	113622866	113623266	*
29465	chr13	113635937	113636337	*
29466	chr13	113643836	113644236	*
29467	chr13	113657250	113657650	*
29468	chr13	113669649	113670049	*
29469	chr13	113692559	113692959	*
29470	chr13	113730054	113730454	*
29471	chr13	113755767	113756167	*
29472	chr13	113794252	113794652	*
29473	chr13	113800246	113800646	*
29474	chr13	113812038	113812438	*
29475	chr13	113829058	113829458	*
29476	chr13	113843907	113844307	*
29477	chr13	113870388	113870788	*
29478	chr13	113875712	113876112	*
29479	chr13	113877448	113877848	*
29480	chr13	113949657	113950057	*
29481	chr13	113957474	113957874	*
29482	chr13	114010885	114011285	*
29483	chr13	114046432	114046832	*
29484	chr13	114071435	114071835	*
29485	chr13	114077955	114078355	*
29486	chr13	114158261	114158661	*
29487	chr13	114231533	114231933	*
29488	chr13	114254685	114255085	*
29489	chr13	114362072	114362472	*
29490	chr13	114376515	114376915	*
29491	chr13	114387833	114388233	*
29492	chr13	114405841	114406241	*
29493	chr13	114447186	114447586	*
29494	chr13	114457175	114457575	*
29495	chr13	114460571	114460971	*
29496	chr13	114735095	114735495	*
29497	chr13	114795287	114795687	*
29498	chr13	114803303	114803703	*
29499	chr13	114818008	114818408	*
29500	chr13	114834595	114834995	*
29501	chr13	114885178	114885578	*
29502	chr13	114887265	114887665	*
29503	chr13	114895887	114896287	*
29504	chr13	114910599	114910999	*
29505	chr13	114924800	114925200	*
29506	chr13	114931748	114932148	*
29507	chr13	114933577	114933977	*
29508	chr13	114954499	114954899	*
29509	chr13	114964226	114964626	*
29510	chr13	114984678	114985078	*
29511	chr13	115005469	115005869	*
29512	chr13	115077336	115077736	*
29513	chr13	115090034	115090434	*
29514	chr13	115096978	115097378	*
29515	chr13	115101899	115102299	*
29516	chr13	115107445	115107845	*
29517	chr13	115136795	115137195	*
29518	chr13	115138535	115138935	*
29519	chr13	115148524	115148924	*
29520	chr13	115150108	115150508	*
29521	chr13	115152235	115152635	*
29522	chr13	115162953	115163353	*
29523	chr13	115178135	115178535	*
29524	chr13	115209411	115209811	*
29525	chr13	115212568	115212968	*
29526	chr13	115925425	115925825	*
29527	chr13	115944772	115945172	*
29528	chr13	116309592	116309992	*
29529	chr13	116352017	116352417	*
29530	chr13	116712263	116712663	*
29531	chr13	116740829	116741229	*
29532	chr13	116828994	116829394	*
29533	chr13	116830998	116831398	*
29534	chr13	116843937	116844337	*
29535	chr13	116926841	116927241	*
29536	chr13	116949531	116949931	*
29537	chr13	116951345	116951745	*
29538	chr13	116957603	116958003	*
29539	chr13	116969537	116969937	*
29540	chr13	116972201	116972601	*
29541	chr13	116987259	116987659	*
29542	chr13	117018944	117019344	*
29543	chr13	117024591	117024991	*
29544	chr13	117028276	117028676	*
29545	chr13	117033708	117034108	*
29546	chr13	117036298	117036698	*
29547	chr13	117040239	117040639	*
29548	chr13	117048448	117048848	*
29549	chr13	117052794	117053194	*
29550	chr13	117079312	117079712	*
29551	chr13	117094777	117095177	*
29552	chr13	117127423	117127823	*
29553	chr13	117143765	117144165	*
29554	chr13	117152661	117153061	*
29555	chr13	117183238	117183638	*
29556	chr13	117193457	117193857	*
29557	chr13	117195952	117196352	*
29558	chr13	117198400	117198800	*
29559	chr13	117211339	117211739	*
29560	chr13	117220560	117220960	*
29561	chr13	117223050	117223450	*
29562	chr13	117225586	117225986	*
29563	chr13	117235504	117235904	*
29564	chr13	117237139	117237539	*
29565	chr13	117242050	117242450	*
29566	chr13	117260758	117261158	*
29567	chr13	117284023	117284423	*
29568	chr13	117289654	117290054	*
29569	chr13	117293367	117293767	*
29570	chr13	117311539	117311939	*
29571	chr13	117487223	117487623	*
29572	chr13	117602210	117602610	*
29573	chr13	117710812	117711212	*
29574	chr13	117847277	117847677	*
29575	chr13	117848741	117849141	*
29576	chr13	117852449	117852849	*
29577	chr13	117877786	117878186	*
29578	chr13	117898013	117898413	*
29579	chr13	117905277	117905677	*
29580	chr13	117907798	117908198	*
29581	chr13	117916719	117917119	*
29582	chr13	117935720	117936120	*
29583	chr13	117950822	117951222	*
29584	chr13	118387131	118387531	*
29585	chr13	118417541	118417941	*
29586	chr13	118420416	118420816	*
29587	chr13	118478501	118478901	*
29588	chr13	118480204	118480604	*
29589	chr13	118538765	118539165	*
29590	chr13	118715319	118715719	*
29591	chr13	119297436	119297836	*
29592	chr13	119309923	119310323	*
29593	chr13	119326799	119327199	*
29594	chr13	119329388	119329788	*
29595	chr13	119342209	119342609	*
29596	chr13	119358693	119359093	*
29597	chr13	119408860	119409260	*
29598	chr13	119428696	119429096	*
29599	chr13	119442177	119442577	*
29600	chr13	119444205	119444605	*
29601	chr13	119462508	119462908	*
29602	chr13	119468095	119468495	*
29603	chr13	119631740	119632140	*
29604	chr13	119639295	119639695	*
29605	chr13	119649354	119649754	*
29606	chr13	119654742	119655142	*
29607	chr13	119657092	119657492	*
29608	chr13	119681210	119681610	*
29609	chr13	119689971	119690371	*
29610	chr13	119701987	119702387	*
29611	chr13	119713188	119713588	*
29612	chr13	119724474	119724874	*
